Movie User Rating 
34.0 103 5.0
36.0 103 4.0
39.0 103 3.0
44.0 103 0.0
52.0 103 0.0
57.0 103 4.0
58.0 103 4.0
62.0 103 2.0
63.0 103 0.0
65.0 103 0.0
70.0 103 2.0
94.0 103 3.0
100.0 103 3.0
104.0 103 2.0
111.0 103 4.0
141.0 103 5.0
153.0 103 2.0
160.0 103 3.0
162.0 103 5.0
165.0 103 0.0
168.0 103 1.0
171.0 103 5.0
174.0 103 0.0
181.0 103 0.0
185.0 103 2.0
204.0 103 0.0
209.0 103 5.0
218.0 103 3.0
225.0 103 4.0
229.0 103 4.0
230.0 103 5.0
234.0 103 3.0
236.0 103 3.0
252.0 103 3.0
253.0 103 1.0
255.0 103 2.0
260.0 103 3.0
261.0 103 0.0
272.0 103 5.0
276.0 103 2.0
282.0 103 5.0
288.0 103 0.0
292.0 103 4.0
293.0 103 4.0
300.0 103 5.0
312.0 103 2.0
316.0 103 3.0
318.0 103 3.0
323.0 103 1.0
324.0 103 5.0
333.0 103 2.0
339.0 103 3.0
344.0 103 3.0
356.0 103 4.0
357.0 103 5.0
358.0 103 0.0
364.0 103 3.0
370.0 103 2.0
372.0 103 3.0
374.0 103 2.0
377.0 103 3.0
378.0 103 3.0
380.0 103 3.0
410.0 103 1.0
412.0 103 0.0
426.0 103 3.0
427.0 103 5.0
440.0 103 4.0
441.0 103 3.0
444.0 103 5.0
461.0 103 5.0
466.0 103 1.0
470.0 103 0.0
480.0 103 4.0
489.0 103 1.0
497.0 103 5.0
502.0 103 2.0
508.0 103 5.0
509.0 103 4.0
519.0 103 0.0
527.0 103 4.0
531.0 103 4.0
532.0 103 5.0
539.0 103 4.0
541.0 103 4.0
543.0 103 1.0
546.0 103 0.0
551.0 103 3.0
562.0 103 5.0
581.0 103 5.0
585.0 103 1.0
586.0 103 1.0
587.0 103 0.0
588.0 103 4.0
589.0 103 0.0
590.0 103 4.0
592.0 103 3.0
593.0 103 4.0
594.0 103 5.0
595.0 103 3.0
597.0 103 4.0
608.0 103 4.0
663.0 103 5.0
708.0 103 4.0
728.0 103 4.0
745.0 103 4.0
750.0 103 5.0
755.0 103 2.0
778.0 103 3.0
784.0 103 2.0
849.0 103 0.0
858.0 103 2.0
888.0 103 0.0
900.0 103 4.0
904.0 103 5.0
912.0 103 3.0
914.0 103 5.0
916.0 103 4.0
919.0 103 5.0
920.0 103 4.0
923.0 103 4.0
924.0 103 3.0
928.0 103 4.0
930.0 103 4.0
931.0 103 5.0
949.0 103 2.0
950.0 103 4.0
953.0 103 4.0
957.0 103 3.0
969.0 103 3.0
973.0 103 5.0
1007.0 103 3.0
1009.0 103 4.0
1010.0 103 3.0
1011.0 103 3.0
1013.0 103 3.0
1014.0 103 2.0
1016.0 103 4.0
1022.0 103 3.0
1025.0 103 4.0
1028.0 103 5.0
1030.0 103 4.0
1035.0 103 5.0
1041.0 103 4.0
1061.0 103 4.0
1073.0 103 5.0
1077.0 103 3.0
1078.0 103 1.0
1079.0 103 5.0
1080.0 103 5.0
1081.0 103 5.0
nan 103 nan
1084.0 103 3.0
1086.0 103 4.0
1090.0 103 4.0
1094.0 103 5.0
1096.0 103 4.0
1097.0 103 2.0
1101.0 103 0.0
1120.0 103 0.0
1124.0 103 5.0
1136.0 103 5.0
1148.0 103 5.0
1171.0 103 5.0
1175.0 103 5.0
1179.0 103 4.0
1183.0 103 4.0
1185.0 103 4.0
1186.0 103 4.0
1188.0 103 5.0
1189.0 103 5.0
1192.0 103 5.0
1193.0 103 5.0
1194.0 103 0.0
1196.0 103 0.0
1197.0 103 5.0
1198.0 103 4.0
1199.0 103 5.0
1200.0 103 1.0
1201.0 103 2.0
1203.0 103 5.0
1204.0 103 3.0
1205.0 103 0.0
1206.0 103 5.0
1207.0 103 5.0
1210.0 103 0.0
1212.0 103 5.0
1213.0 103 2.0
1214.0 103 2.0
1219.0 103 3.0
1220.0 103 3.0
1222.0 103 1.0
1224.0 103 4.0
1225.0 103 5.0
1226.0 103 2.0
1227.0 103 2.0
1230.0 103 0.0
1234.0 103 4.0
1235.0 103 2.0
1240.0 103 0.0
1242.0 103 5.0
1246.0 103 4.0
1250.0 103 4.0
1257.0 103 5.0
1258.0 103 2.0
1259.0 103 2.0
1265.0 103 3.0
1267.0 103 5.0
1270.0 103 2.0
1271.0 103 5.0
1272.0 103 3.0
1275.0 103 0.0
1276.0 103 4.0
1278.0 103 4.0
1282.0 103 3.0
1286.0 103 5.0
1288.0 103 3.0
1291.0 103 3.0
1292.0 103 4.0
1294.0 103 2.0
1295.0 103 4.0
1296.0 103 1.0
1302.0 103 2.0
1303.0 103 3.0
1304.0 103 4.0
1307.0 103 3.0
1323.0 103 0.0
1325.0 103 0.0
1327.0 103 3.0
1333.0 103 2.0
1341.0 103 4.0
1343.0 103 2.0
1345.0 103 4.0
1347.0 103 0.0
1350.0 103 4.0
1370.0 103 0.0
1371.0 103 4.0
1374.0 103 3.0
1377.0 103 3.0
1378.0 103 3.0
1380.0 103 4.0
1381.0 103 1.0
1387.0 103 5.0
1389.0 103 0.0
1394.0 103 5.0
1395.0 103 4.0
1396.0 103 4.0
1405.0 103 0.0
1438.0 103 1.0
1476.0 103 0.0
1487.0 103 0.0
1509.0 103 5.0
1.0 104 4.0
2.0 104 4.0
3.0 104 2.0
4.0 104 0.0
5.0 104 4.0
6.0 104 2.0
7.0 104 0.0
9.0 104 4.0
10.0 104 5.0
12.0 104 4.0
14.0 104 1.0
16.0 104 0.0
17.0 104 0.0
19.0 104 1.0
20.0 104 5.0
22.0 104 4.0
23.0 104 2.0
24.0 104 5.0
25.0 104 0.0
31.0 104 5.0
32.0 104 4.0
34.0 104 3.0
36.0 104 2.0
39.0 104 3.0
41.0 104 0.0
44.0 104 3.0
45.0 104 2.0
46.0 104 0.0
47.0 104 5.0
48.0 104 0.0
52.0 104 0.0
57.0 104 3.0
58.0 104 0.0
60.0 104 5.0
62.0 104 3.0
74.0 104 1.0
76.0 104 3.0
89.0 104 2.0
93.0 104 4.0
95.0 104 5.0
104.0 104 2.0
105.0 104 0.0
107.0 104 2.0
110.0 104 2.0
112.0 104 4.0
122.0 104 3.0
132.0 104 0.0
135.0 104 4.0
141.0 104 0.0
145.0 104 5.0
150.0 104 1.0
nan 104 nan
157.0 104 1.0
158.0 104 5.0
159.0 104 4.0
160.0 104 1.0
161.0 104 3.0
163.0 104 1.0
164.0 104 2.0
165.0 104 5.0
169.0 104 3.0
170.0 104 5.0
172.0 104 5.0
173.0 104 4.0
174.0 104 1.0
177.0 104 2.0
180.0 104 3.0
181.0 104 0.0
185.0 104 5.0
186.0 104 2.0
191.0 104 0.0
193.0 104 5.0
195.0 104 2.0
196.0 104 4.0
198.0 104 5.0
203.0 104 0.0
204.0 104 4.0
208.0 104 0.0
216.0 104 0.0
217.0 104 3.0
218.0 104 3.0
223.0 104 3.0
224.0 104 3.0
225.0 104 2.0
227.0 104 2.0
230.0 104 3.0
231.0 104 2.0
233.0 104 1.0
235.0 104 0.0
237.0 104 3.0
239.0 104 2.0
240.0 104 2.0
246.0 104 2.0
248.0 104 3.0
249.0 104 2.0
251.0 104 2.0
253.0 104 5.0
255.0 104 0.0
256.0 104 3.0
257.0 104 3.0
261.0 104 0.0
262.0 104 2.0
266.0 104 0.0
267.0 104 3.0
272.0 104 0.0
273.0 104 3.0
276.0 104 3.0
277.0 104 4.0
280.0 104 3.0
282.0 104 0.0
288.0 104 5.0
289.0 104 3.0
292.0 104 3.0
293.0 104 2.0
296.0 104 4.0
300.0 104 0.0
303.0 104 2.0
304.0 104 3.0
305.0 104 3.0
307.0 104 0.0
308.0 104 0.0
315.0 104 1.0
316.0 104 3.0
317.0 104 5.0
318.0 104 0.0
323.0 104 4.0
327.0 104 2.0
328.0 104 4.0
329.0 104 0.0
333.0 104 0.0
338.0 104 5.0
339.0 104 5.0
340.0 104 2.0
342.0 104 1.0
344.0 104 0.0
349.0 104 1.0
350.0 104 2.0
351.0 104 3.0
353.0 104 5.0
355.0 104 2.0
356.0 104 5.0
357.0 104 2.0
358.0 104 5.0
361.0 104 4.0
362.0 104 1.0
364.0 104 4.0
366.0 104 4.0
367.0 104 5.0
368.0 104 4.0
370.0 104 4.0
372.0 104 3.0
374.0 104 3.0
376.0 104 4.0
377.0 104 5.0
380.0 104 5.0
381.0 104 1.0
382.0 104 5.0
383.0 104 4.0
410.0 104 2.0
413.0 104 3.0
415.0 104 3.0
416.0 104 3.0
419.0 104 3.0
420.0 104 5.0
426.0 104 3.0
427.0 104 0.0
431.0 104 1.0
432.0 104 2.0
434.0 104 1.0
435.0 104 4.0
437.0 104 3.0
440.0 104 3.0
442.0 104 4.0
443.0 104 3.0
454.0 104 2.0
455.0 104 3.0
457.0 104 4.0
464.0 104 4.0
466.0 104 4.0
467.0 104 3.0
468.0 104 0.0
471.0 104 0.0
474.0 104 2.0
477.0 104 1.0
480.0 104 5.0
485.0 104 4.0
489.0 104 3.0
491.0 104 3.0
493.0 104 4.0
494.0 104 4.0
500.0 104 5.0
502.0 104 4.0
505.0 104 2.0
508.0 104 3.0
514.0 104 3.0
519.0 104 3.0
520.0 104 4.0
527.0 104 0.0
528.0 104 3.0
531.0 104 3.0
532.0 104 3.0
533.0 104 5.0
536.0 104 1.0
539.0 104 4.0
540.0 104 1.0
542.0 104 3.0
543.0 104 3.0
544.0 104 3.0
546.0 104 0.0
548.0 104 3.0
550.0 104 2.0
551.0 104 5.0
552.0 104 4.0
553.0 104 4.0
585.0 104 3.0
586.0 104 3.0
587.0 104 5.0
588.0 104 1.0
589.0 104 5.0
590.0 104 0.0
592.0 104 2.0
593.0 104 4.0
594.0 104 3.0
595.0 104 1.0
596.0 104 4.0
597.0 104 3.0
601.0 104 0.0
609.0 104 3.0
610.0 104 3.0
616.0 104 3.0
628.0 104 3.0
648.0 104 5.0
653.0 104 3.0
663.0 104 1.0
688.0 104 2.0
708.0 104 4.0
717.0 104 0.0
720.0 104 3.0
724.0 104 4.0
733.0 104 4.0
736.0 104 3.0
737.0 104 3.0
781.0 104 0.0
783.0 104 1.0
784.0 104 4.0
786.0 104 5.0
795.0 104 2.0
812.0 104 0.0
826.0 104 0.0
841.0 104 0.0
6.0 105 3.0
10.0 105 1.0
11.0 105 3.0
14.0 105 2.0
16.0 105 3.0
21.0 105 5.0
22.0 105 4.0
25.0 105 1.0
26.0 105 3.0
32.0 105 1.0
36.0 105 3.0
39.0 105 4.0
47.0 105 3.0
50.0 105 5.0
62.0 105 5.0
95.0 105 1.0
100.0 105 2.0
104.0 105 0.0
110.0 105 4.0
111.0 105 5.0
112.0 105 1.0
141.0 105 4.0
144.0 105 2.0
150.0 105 5.0
151.0 105 4.0
153.0 105 5.0
161.0 105 5.0
163.0 105 0.0
164.0 105 3.0
165.0 105 4.0
185.0 105 2.0
199.0 105 2.0
208.0 105 1.0
227.0 105 3.0
230.0 105 4.0
231.0 105 0.0
235.0 105 2.0
246.0 105 2.0
252.0 105 3.0
253.0 105 1.0
260.0 105 3.0
265.0 105 1.0
266.0 105 2.0
268.0 105 1.0
272.0 105 4.0
277.0 105 2.0
279.0 105 5.0
280.0 105 3.0
288.0 105 3.0
292.0 105 2.0
293.0 105 4.0
296.0 105 4.0
300.0 105 2.0
303.0 105 2.0
316.0 105 2.0
317.0 105 0.0
318.0 105 5.0
322.0 105 2.0
337.0 105 4.0
339.0 105 1.0
342.0 105 4.0
344.0 105 0.0
345.0 105 1.0
348.0 105 4.0
349.0 105 5.0
350.0 105 3.0
354.0 105 2.0
356.0 105 3.0
357.0 105 1.0
362.0 105 4.0
364.0 105 4.0
367.0 105 5.0
368.0 105 5.0
370.0 105 1.0
371.0 105 4.0
373.0 105 4.0
376.0 105 5.0
377.0 105 4.0
380.0 105 5.0
383.0 105 2.0
410.0 105 1.0
415.0 105 4.0
428.0 105 3.0
434.0 105 0.0
440.0 105 3.0
454.0 105 3.0
457.0 105 5.0
466.0 105 1.0
468.0 105 3.0
471.0 105 0.0
474.0 105 4.0
475.0 105 1.0
480.0 105 1.0
485.0 105 1.0
492.0 105 1.0
494.0 105 3.0
500.0 105 2.0
508.0 105 4.0
514.0 105 5.0
515.0 105 5.0
516.0 105 4.0
520.0 105 4.0
524.0 105 3.0
527.0 105 5.0
529.0 105 3.0
532.0 105 3.0
533.0 105 5.0
534.0 105 3.0
538.0 105 4.0
541.0 105 4.0
552.0 105 4.0
553.0 105 5.0
555.0 105 5.0
586.0 105 3.0
588.0 105 5.0
589.0 105 3.0
590.0 105 3.0
592.0 105 3.0
593.0 105 5.0
594.0 105 5.0
595.0 105 3.0
596.0 105 4.0
597.0 105 5.0
599.0 105 3.0
608.0 105 3.0
613.0 105 1.0
616.0 105 4.0
628.0 105 2.0
637.0 105 2.0
647.0 105 4.0
648.0 105 1.0
733.0 105 2.0
750.0 105 5.0
780.0 105 2.0
784.0 105 0.0
786.0 105 1.0
798.0 105 0.0
800.0 105 3.0
802.0 105 2.0
805.0 105 2.0
832.0 105 4.0
848.0 105 1.0
858.0 105 5.0
897.0 105 4.0
898.0 105 2.0
899.0 105 5.0
900.0 105 3.0
902.0 105 4.0
903.0 105 3.0
904.0 105 5.0
905.0 105 4.0
906.0 105 4.0
908.0 105 4.0
909.0 105 3.0
910.0 105 4.0
911.0 105 3.0
912.0 105 5.0
913.0 105 5.0
914.0 105 5.0
915.0 105 1.0
916.0 105 5.0
918.0 105 3.0
919.0 105 5.0
920.0 105 4.0
921.0 105 5.0
922.0 105 5.0
923.0 105 2.0
924.0 105 4.0
926.0 105 4.0
928.0 105 3.0
930.0 105 3.0
931.0 105 5.0
932.0 105 3.0
933.0 105 4.0
934.0 105 2.0
936.0 105 3.0
940.0 105 5.0
942.0 105 3.0
943.0 105 4.0
944.0 105 4.0
945.0 105 4.0
947.0 105 4.0
948.0 105 1.0
949.0 105 1.0
950.0 105 4.0
951.0 105 5.0
952.0 105 2.0
953.0 105 5.0
954.0 105 4.0
955.0 105 4.0
965.0 105 3.0
969.0 105 5.0
971.0 105 2.0
973.0 105 5.0
991.0 105 2.0
994.0 105 2.0
999.0 105 0.0
1017.0 105 3.0
1019.0 105 3.0
1020.0 105 3.0
1022.0 105 4.0
1027.0 105 3.0
1028.0 105 4.0
1029.0 105 3.0
1031.0 105 3.0
1032.0 105 3.0
1035.0 105 4.0
1036.0 105 4.0
1042.0 105 3.0
1047.0 105 4.0
1049.0 105 2.0
1061.0 105 3.0
1064.0 105 5.0
1073.0 105 4.0
1077.0 105 2.0
1079.0 105 3.0
1080.0 105 5.0
1081.0 105 4.0
1082.0 105 2.0
1083.0 105 5.0
1084.0 105 5.0
1085.0 105 2.0
1086.0 105 4.0
1087.0 105 5.0
1089.0 105 3.0
1090.0 105 2.0
1094.0 105 3.0
1097.0 105 4.0
1099.0 105 5.0
1101.0 105 4.0
1103.0 105 5.0
1104.0 105 5.0
1124.0 105 4.0
1125.0 105 5.0
1127.0 105 5.0
1129.0 105 3.0
1135.0 105 5.0
1136.0 105 5.0
1161.0 105 3.0
1162.0 105 0.0
1178.0 105 4.0
1179.0 105 3.0
1185.0 105 1.0
1186.0 105 0.0
1193.0 105 5.0
1195.0 105 5.0
1196.0 105 3.0
1197.0 105 4.0
1198.0 105 4.0
1200.0 105 5.0
1203.0 105 4.0
1204.0 105 5.0
1206.0 105 4.0
1207.0 105 5.0
1208.0 105 2.0
1209.0 105 2.0
1210.0 105 2.0
1212.0 105 0.0
1213.0 105 5.0
1214.0 105 5.0
1219.0 105 5.0
1221.0 105 5.0
1224.0 105 5.0
1225.0 105 5.0
1226.0 105 5.0
1227.0 105 5.0
1228.0 105 4.0
1230.0 105 2.0
1231.0 105 3.0
1233.0 105 3.0
1234.0 105 5.0
1235.0 105 5.0
1237.0 105 3.0
1238.0 105 4.0
1240.0 105 4.0
1242.0 105 4.0
1244.0 105 2.0
1245.0 105 1.0
1246.0 105 3.0
1247.0 105 5.0
1248.0 105 3.0
1250.0 105 5.0
1252.0 105 5.0
1253.0 105 5.0
1254.0 105 4.0
1256.0 105 4.0
1258.0 105 4.0
1259.0 105 3.0
1262.0 105 5.0
1263.0 105 3.0
1265.0 105 4.0
1266.0 105 2.0
1267.0 105 5.0
1269.0 105 5.0
1270.0 105 4.0
1271.0 105 3.0
1272.0 105 4.0
1276.0 105 5.0
1278.0 105 5.0
1281.0 105 4.0
1282.0 105 1.0
1283.0 105 3.0
1284.0 105 5.0
1287.0 105 4.0
1288.0 105 0.0
1291.0 105 3.0
1292.0 105 1.0
1293.0 105 2.0
1294.0 105 5.0
1298.0 105 0.0
1299.0 105 1.0
1301.0 105 3.0
1302.0 105 4.0
1303.0 105 5.0
1304.0 105 5.0
1307.0 105 5.0
1321.0 105 3.0
1333.0 105 5.0
1337.0 105 2.0
1340.0 105 4.0
1343.0 105 2.0
1344.0 105 4.0
1345.0 105 5.0
1350.0 105 4.0
1370.0 105 4.0
1374.0 105 4.0
1380.0 105 2.0
1387.0 105 5.0
1391.0 105 0.0
1393.0 105 5.0
1396.0 105 2.0
1401.0 105 3.0
1408.0 105 4.0
1409.0 105 2.0
1414.0 105 2.0
1429.0 105 0.0
nan 105 nan
1490.0 105 0.0
1495.0 105 0.0
1552.0 105 4.0
1573.0 105 1.0
1580.0 105 1.0
1584.0 105 4.0
1.0 106 4.0
2.0 106 3.0
3.0 106 3.0
5.0 106 2.0
7.0 106 3.0
8.0 106 3.0
10.0 106 2.0
12.0 106 3.0
25.0 106 2.0
31.0 106 4.0
34.0 106 4.0
38.0 106 3.0
46.0 106 4.0
48.0 106 2.0
54.0 106 3.0
57.0 106 2.0
nan 106 nan
73.0 106 5.0
79.0 106 3.0
86.0 106 4.0
92.0 106 1.0
95.0 106 3.0
107.0 106 2.0
119.0 106 4.0
121.0 106 3.0
126.0 106 2.0
137.0 106 2.0
141.0 106 3.0
142.0 106 2.0
150.0 106 5.0
151.0 106 3.0
153.0 106 3.0
158.0 106 4.0
161.0 106 3.0
165.0 106 4.0
169.0 106 3.0
181.0 106 1.0
185.0 106 4.0
208.0 106 3.0
234.0 106 2.0
235.0 106 2.0
243.0 106 3.0
256.0 106 3.0
258.0 106 3.0
260.0 106 4.0
262.0 106 3.0
273.0 106 2.0
277.0 106 4.0
310.0 106 3.0
313.0 106 2.0
314.0 106 5.0
316.0 106 2.0
317.0 106 4.0
329.0 106 3.0
339.0 106 4.0
349.0 106 3.0
353.0 106 3.0
355.0 106 3.0
360.0 106 3.0
362.0 106 3.0
364.0 106 3.0
365.0 106 4.0
367.0 106 1.0
368.0 106 3.0
370.0 106 2.0
371.0 106 3.0
374.0 106 2.0
376.0 106 2.0
377.0 106 4.0
392.0 106 3.0
405.0 106 5.0
410.0 106 3.0
415.0 106 3.0
419.0 106 1.0
420.0 106 3.0
432.0 106 4.0
435.0 106 3.0
440.0 106 4.0
452.0 106 3.0
454.0 106 3.0
455.0 106 3.0
457.0 106 4.0
460.0 106 3.0
462.0 106 4.0
474.0 106 4.0
480.0 106 3.0
484.0 106 3.0
485.0 106 3.0
500.0 106 4.0
502.0 106 3.0
516.0 106 4.0
527.0 106 5.0
532.0 106 3.0
538.0 106 5.0
539.0 106 3.0
543.0 106 1.0
551.0 106 3.0
552.0 106 3.0
555.0 106 2.0
569.0 106 3.0
575.0 106 3.0
587.0 106 5.0
588.0 106 4.0
590.0 106 2.0
592.0 106 3.0
594.0 106 3.0
595.0 106 3.0
596.0 106 4.0
597.0 106 3.0
605.0 106 3.0
608.0 106 2.0
609.0 106 3.0
613.0 106 4.0
616.0 106 4.0
619.0 106 1.0
628.0 106 1.0
631.0 106 3.0
637.0 106 3.0
647.0 106 4.0
648.0 106 3.0
650.0 106 3.0
653.0 106 4.0
661.0 106 3.0
673.0 106 3.0
688.0 106 4.0
707.0 106 2.0
709.0 106 3.0
711.0 106 4.0
719.0 106 2.0
733.0 106 4.0
736.0 106 4.0
743.0 106 3.0
761.0 106 2.0
780.0 106 5.0
783.0 106 3.0
786.0 106 2.0
801.0 106 2.0
802.0 106 5.0
808.0 106 3.0
828.0 106 5.0
830.0 106 4.0
832.0 106 5.0
837.0 106 4.0
849.0 106 2.0
852.0 106 2.0
858.0 106 3.0
880.0 106 3.0
881.0 106 3.0
888.0 106 2.0
947.0 106 3.0
969.0 106 5.0
1015.0 106 2.0
1030.0 106 3.0
1049.0 106 3.0
1064.0 106 3.0
1073.0 106 3.0
1082.0 106 3.0
1084.0 106 3.0
1120.0 106 1.0
1167.0 106 2.0
1196.0 106 4.0
1207.0 106 2.0
1210.0 106 5.0
1221.0 106 3.0
1271.0 106 5.0
1333.0 106 4.0
1356.0 106 4.0
1363.0 106 3.0
1367.0 106 4.0
1393.0 106 3.0
1409.0 106 4.0
1417.0 106 2.0
1436.0 106 3.0
1485.0 106 2.0
1513.0 106 2.0
1525.0 106 3.0
1566.0 106 3.0
1580.0 106 4.0
1593.0 106 1.0
1603.0 106 3.0
1.0 107 4.0
2.0 107 3.0
3.0 107 4.0
7.0 107 3.0
10.0 107 4.0
11.0 107 5.0
17.0 107 5.0
19.0 107 0.0
21.0 107 5.0
25.0 107 4.0
31.0 107 3.0
32.0 107 4.0
34.0 107 3.0
36.0 107 5.0
44.0 107 0.0
47.0 107 5.0
48.0 107 3.0
50.0 107 5.0
60.0 107 3.0
62.0 107 5.0
95.0 107 2.0
105.0 107 4.0
110.0 107 5.0
112.0 107 0.0
122.0 107 1.0
141.0 107 4.0
150.0 107 4.0
151.0 107 3.0
153.0 107 3.0
158.0 107 3.0
160.0 107 2.0
163.0 107 0.0
165.0 107 4.0
168.0 107 3.0
172.0 107 0.0
173.0 107 0.0
181.0 107 0.0
185.0 107 4.0
186.0 107 3.0
193.0 107 0.0
203.0 107 2.0
204.0 107 0.0
207.0 107 3.0
208.0 107 4.0
216.0 107 0.0
218.0 107 4.0
222.0 107 3.0
224.0 107 0.0
230.0 107 4.0
231.0 107 2.0
234.0 107 5.0
235.0 107 0.0
236.0 107 3.0
237.0 107 2.0
246.0 107 3.0
248.0 107 2.0
249.0 107 4.0
252.0 107 2.0
253.0 107 4.0
256.0 107 3.0
257.0 107 4.0
261.0 107 4.0
266.0 107 4.0
272.0 107 3.0
273.0 107 2.0
277.0 107 4.0
281.0 107 3.0
282.0 107 3.0
288.0 107 3.0
292.0 107 3.0
293.0 107 0.0
296.0 107 5.0
300.0 107 5.0
315.0 107 0.0
317.0 107 2.0
318.0 107 5.0
333.0 107 0.0
337.0 107 3.0
339.0 107 5.0
342.0 107 3.0
344.0 107 2.0
345.0 107 4.0
348.0 107 0.0
349.0 107 4.0
350.0 107 3.0
353.0 107 0.0
355.0 107 2.0
356.0 107 4.0
357.0 107 5.0
361.0 107 4.0
362.0 107 5.0
364.0 107 5.0
367.0 107 3.0
368.0 107 4.0
370.0 107 0.0
371.0 107 3.0
374.0 107 2.0
377.0 107 5.0
380.0 107 4.0
381.0 107 3.0
382.0 107 3.0
383.0 107 3.0
410.0 107 2.0
413.0 107 0.0
419.0 107 1.0
420.0 107 2.0
432.0 107 0.0
434.0 107 3.0
435.0 107 1.0
440.0 107 4.0
454.0 107 4.0
455.0 107 3.0
457.0 107 4.0
466.0 107 1.0
468.0 107 4.0
474.0 107 4.0
475.0 107 4.0
477.0 107 3.0
480.0 107 4.0
485.0 107 0.0
491.0 107 3.0
497.0 107 5.0
500.0 107 5.0
508.0 107 4.0
509.0 107 5.0
515.0 107 5.0
520.0 107 0.0
527.0 107 4.0
529.0 107 3.0
531.0 107 4.0
532.0 107 1.0
nan 107 nan
540.0 107 3.0
543.0 107 2.0
552.0 107 4.0
553.0 107 3.0
587.0 107 5.0
588.0 107 3.0
589.0 107 3.0
590.0 107 5.0
592.0 107 4.0
594.0 107 3.0
595.0 107 5.0
596.0 107 4.0
597.0 107 4.0
610.0 107 2.0
616.0 107 3.0
648.0 107 3.0
708.0 107 5.0
736.0 107 5.0
780.0 107 5.0
1.0 108 5.0
4.0 108 0.0
5.0 108 3.0
7.0 108 3.0
11.0 108 4.0
19.0 108 0.0
23.0 108 2.0
27.0 108 2.0
31.0 108 3.0
32.0 108 3.0
34.0 108 5.0
39.0 108 4.0
44.0 108 3.0
46.0 108 0.0
47.0 108 4.0
48.0 108 2.0
50.0 108 4.0
54.0 108 0.0
60.0 108 0.0
62.0 108 4.0
69.0 108 4.0
71.0 108 0.0
74.0 108 3.0
88.0 108 3.0
95.0 108 3.0
104.0 108 3.0
112.0 108 4.0
122.0 108 2.0
126.0 108 0.0
141.0 108 4.0
145.0 108 4.0
146.0 108 0.0
147.0 108 0.0
150.0 108 3.0
153.0 108 3.0
158.0 108 3.0
161.0 108 5.0
163.0 108 4.0
164.0 108 0.0
165.0 108 2.0
168.0 108 3.0
169.0 108 0.0
170.0 108 3.0
172.0 108 3.0
174.0 108 2.0
175.0 108 0.0
177.0 108 3.0
180.0 108 3.0
185.0 108 3.0
186.0 108 3.0
193.0 108 0.0
198.0 108 4.0
208.0 108 3.0
215.0 108 3.0
216.0 108 5.0
222.0 108 2.0
223.0 108 4.0
225.0 108 4.0
227.0 108 3.0
231.0 108 4.0
234.0 108 2.0
236.0 108 3.0
237.0 108 3.0
238.0 108 0.0
239.0 108 4.0
243.0 108 0.0
244.0 108 0.0
246.0 108 5.0
248.0 108 4.0
249.0 108 0.0
250.0 108 0.0
252.0 108 3.0
253.0 108 3.0
254.0 108 0.0
255.0 108 4.0
257.0 108 4.0
258.0 108 0.0
259.0 108 0.0
260.0 108 5.0
261.0 108 3.0
274.0 108 2.0
276.0 108 5.0
277.0 108 3.0
278.0 108 3.0
281.0 108 3.0
288.0 108 4.0
291.0 108 0.0
292.0 108 3.0
293.0 108 5.0
296.0 108 4.0
300.0 108 5.0
312.0 108 0.0
315.0 108 2.0
316.0 108 4.0
317.0 108 3.0
318.0 108 4.0
325.0 108 2.0
327.0 108 1.0
329.0 108 4.0
330.0 108 0.0
333.0 108 4.0
338.0 108 4.0
339.0 108 4.0
343.0 108 2.0
344.0 108 5.0
346.0 108 3.0
348.0 108 3.0
349.0 108 2.0
350.0 108 4.0
351.0 108 0.0
356.0 108 5.0
357.0 108 5.0
358.0 108 3.0
360.0 108 3.0
361.0 108 4.0
364.0 108 5.0
366.0 108 0.0
367.0 108 3.0
368.0 108 4.0
370.0 108 0.0
371.0 108 3.0
372.0 108 3.0
374.0 108 3.0
377.0 108 4.0
379.0 108 4.0
380.0 108 4.0
410.0 108 3.0
413.0 108 4.0
414.0 108 3.0
415.0 108 0.0
416.0 108 2.0
419.0 108 2.0
420.0 108 1.0
421.0 108 0.0
423.0 108 3.0
424.0 108 4.0
427.0 108 3.0
431.0 108 4.0
432.0 108 2.0
433.0 108 3.0
434.0 108 4.0
435.0 108 3.0
437.0 108 3.0
438.0 108 3.0
440.0 108 4.0
441.0 108 3.0
442.0 108 4.0
443.0 108 0.0
445.0 108 2.0
450.0 108 4.0
453.0 108 2.0
454.0 108 3.0
455.0 108 0.0
457.0 108 5.0
460.0 108 0.0
466.0 108 1.0
470.0 108 2.0
474.0 108 4.0
475.0 108 5.0
479.0 108 2.0
480.0 108 4.0
485.0 108 2.0
489.0 108 2.0
491.0 108 4.0
494.0 108 3.0
500.0 108 5.0
502.0 108 3.0
504.0 108 3.0
505.0 108 2.0
508.0 108 5.0
509.0 108 4.0
510.0 108 2.0
511.0 108 4.0
514.0 108 2.0
520.0 108 3.0
524.0 108 5.0
527.0 108 5.0
528.0 108 3.0
529.0 108 3.0
532.0 108 0.0
537.0 108 0.0
538.0 108 3.0
539.0 108 4.0
540.0 108 3.0
541.0 108 4.0
542.0 108 3.0
543.0 108 1.0
546.0 108 0.0
550.0 108 2.0
569.0 108 5.0
574.0 108 3.0
585.0 108 3.0
586.0 108 4.0
587.0 108 4.0
